name,highway,oneway,length,lanes,speed_kph,maxspeed,travel_time,geometry
South Stoneridge Circle,residential,False,99.17500000000001,,40.2,,8.9,"LINESTRING (619108.318446954 4401448.134552983, 619108.0447287512 4401473.497980115, 619104.8587468842 4401493.265291154, 619072.2179477316 4401535.900426194)"
Rocky Ridge Court,residential,False,42.578,,40.2,,3.8,"LINESTRING (619150.9192301867 4401445.642986552, 619108.318446954 4401448.134552983)"
South Stoneridge Circle,residential,False,367.624,,40.2,,32.9,"LINESTRING (618949.8823535854 4401584.405337807, 618946.7331557686 4401542.680286506, 618940.0839110325 4401513.368331932, 618914.6486593785 4401489.771327304, 618911.9467799511 4401447.364924651, 618923.2055931219 4401430.276074965, 618947.6215532999 4401440.590626331, 618969.7751247168 4401445.385883513, 619003.6483530811 4401448.142581265, 619029.300748959 4401441.712821051, 619054.415798819 4401429.601776195, 619076.0129042318 4401427.183623241, 619094.5058561146 4401435.397310963, 619108.318446954 4401448.134552983)"
Stonecrest Court,residential,False,37.729,,40.2,,3.4,"LINESTRING (619072.2179477316 4401535.900426194, 619043.9867148031 4401510.838555076)"
South Stoneridge Circle,residential,False,51.877,,40.2,,4.6,"LINESTRING (619072.2179477316 4401535.900426194, 619066.0046092159 4401587.316491003)"
Fieldstone Court,residential,False,47.78,,40.2,,4.3,"LINESTRING (619072.2179477316 4401535.900426194, 619120.0899259846 4401537.154107951)"
South Stoneridge Circle,residential,False,99.175,,40.2,,8.9,"LINESTRING (619072.2179477316 4401535.900426194, 619104.8587468842 4401493.265291154, 619108.0447287512 4401473.497980115, 619108.318446954 4401448.134552983)"
Manhattan Drive,residential,False,309.284,,40.2,,27.7,"LINESTRING (620232.8584012797 4400142.061478284, 620239.2993385518 4400130.283360391, 620249.2503669838 4400124.22217903, 620260.840331848 4400122.960486653, 620282.3174974315 4400125.184278012, 620291.1695190812 4400129.097611768, 620293.7370283963 4400134.799795891, 620296.2836630156 4400141.833878228, 620290.8269071616 4400150.962924356, 620288.8901548943 4400159.703053464, 620290.5729908076 4400167.16767424, 620297.6399763393 4400175.604814176, 620302.9071366702 4400178.573839825, 620310.9070186771 4400176.700873022, 620486.3922521126 4400179.120023195)"
Twin Lane,residential,False,280.378,,40.2,,25.1,"LINESTRING (619428.2671764127 4402966.135257641, 619425.9804298021 4403052.472222824, 619382.8173802005 4403051.467195422, 619379.1899354053 4403201.952124875)"
Young Avenue,residential,False,40.342,,40.2,,3.6,"LINESTRING (621145.5488652053 4402827.869921387, 621105.1218353065 4402827.12050236)"
Young Avenue,residential,False,22.821,,40.2,,2.0,"LINESTRING (621186.6611290697 4402828.630379866, 621209.5308016327 4402828.991741049)"
Andrew Place,residential,False,111.491,,40.2,,10.0,"LINESTRING (622291.5671025895 4403917.402579757, 622403.0704680057 4403924.732780661)"
Andrew Place,residential,False,19.695,,40.2,,1.8,"LINESTRING (622403.0704680057 4403924.732780661, 622409.024671008 4403943.479286516)"
Andrew Place,residential,False,111.491,,40.2,,10.0,"LINESTRING (622403.0704680057 4403924.732780661, 622291.5671025895 4403917.402579757)"
,residential,False,250.253,,40.2,,22.4,"LINESTRING (622403.0704680057 4403924.732780661, 622405.2208975174 4403891.982741204, 622402.8227130477 4403879.077176787, 622395.2907840366 4403864.713011385, 622392.3500044539 4403850.377728028, 622397.7694215279 4403763.635079433, 622395.8458219564 4403677.519071779)"
Edgewood Lane,residential,False,34.351,,40.2,,3.1,"LINESTRING (621299.9791963026 4399929.160850292, 621299.1923868428 4399894.876790945)"
Allison Court,residential,False,195.849,,40.2,,17.5,"LINESTRING (621299.9791963026 4399929.160850292, 621496.2635300488 4399931.054450738)"
Edgewood Lane,residential,False,153.416,,40.2,,13.7,"LINESTRING (621299.9791963026 4399929.160850292, 621294.9374071296 4400003.075498221, 621293.5512249605 4400082.132591113)"
Henderson Lane,residential,False,160.623,,40.2,,14.4,"LINESTRING (621460.079236482 4399896.276871492, 621348.4394682753 4399892.768516379, 621299.1923868428 4399894.876790945)"
North Point Drive,residential,False,33.897,,40.2,,3.0,"LINESTRING (617752.5113191241 4404126.673799103, 617761.578103658 4404094.062737182)"
Twilight Court,residential,False,123.491,,40.2,,11.1,"LINESTRING (617882.6493122043 4404119.681117097, 617761.578103658 4404094.062737182)"
Shadow Mountain Lane,residential,False,116.118,,40.2,,10.4,"LINESTRING (616550.4255036752 4402432.390353041, 616547.0248159163 4402453.209894788, 616560.8910874315 4402482.28501531, 616601.5638287078 4402530.063203157)"
Valley View Drive,residential,False,293.61400000000003,,40.2,,26.3,"LINESTRING (616550.4255036752 4402432.390353041, 616554.210948521 4402436.99956667, 616567.5812232069 4402447.97137853, 616581.2691550212 4402454.951427724, 616599.3103936979 4402462.996823874, 616609.7099487246 4402466.485414071, 616633.6382482273 4402470.512751934, 616658.5256315176 4402473.444579205, 616680.918816183 4402477.004652577, 616716.4141207633 4402480.986164517, 616728.2917273234 4402483.054183908, 616753.4427728533 4402485.546265104, 616764.6435564423 4402487.048954286, 616775.664574445 4402489.104009417, 616777.7152708655 4402489.468278637, 616832.5147802131 4402496.175502821)"
Valley View Drive,residential,False,97.834,,40.2,,8.8,"LINESTRING (616550.4255036752 4402432.390353041, 616545.6307126518 4402426.544619218, 616530.294272662 4402403.997208071, 616504.5937360622 4402369.968688577, 616491.9843440276 4402354.012784392)"
Shadow Mountain Lane,residential,False,116.118,,40.2,,10.4,"LINESTRING (616601.5638287078 4402530.063203157, 616560.8910874315 4402482.28501531, 616547.0248159163 4402453.209894788, 616550.4255036752 4402432.390353041)"
Kindig Drive,residential,False,132.797,,40.2,,11.9,"LINESTRING (618969.8920525438 4404265.36738517, 619102.9797785403 4404266.98966466)"
Paragalia Way,residential,False,39.006,,40.2,,3.5,"LINESTRING (619106.3173217932 4404305.787070148, 619102.9797785403 4404266.98966466)"
South Libby Road,residential,False,459.206,,40.2,,41.1,"LINESTRING (620504.2437868264 4399145.371892875, 620488.3974090656 4399603.519277639)"
Laurel Oak Road,residential,False,284.215,,40.2,,25.5,"LINESTRING (620655.253358208 4399605.0292431, 620659.9682703547 4399321.339366259)"
Bennett Road,residential,False,166.485,,40.2,,14.9,"LINESTRING (620655.253358208 4399605.0292431, 620488.3974090656 4399603.519277639)"
Bennett Road,residential,False,128.106,,40.2,,11.5,"LINESTRING (620655.253358208 4399605.0292431, 620783.5839008834 4399609.156254059)"
Keller Lane,residential,False,188.226,,40.2,,16.9,"LINESTRING (620676.7953676198 4399990.381109976, 620488.143535919 4399991.081688437)"
Keller Lane,residential,False,251.416,,40.2,,22.5,"LINESTRING (620240.3315130791 4399965.880919757, 620293.3081674117 4399987.138241526, 620488.143535919 4399991.081688437)"
South Libby Road,residential,False,32.547,,40.2,,2.9,"LINESTRING (620480.4586542603 4400524.406474726, 620480.7800692318 4400491.916300072)"
South Libby Road,residential,False,35.26,,40.2,,3.2,"LINESTRING (620480.4586542603 4400524.406474726, 620480.2203024626 4400545.0522419, 620480.5832735033 4400559.601410395)"
Nb Lane,residential,False,338.161,,40.2,,30.3,"LINESTRING (620480.4586542603 4400524.406474726, 620395.1937544791 4400529.396720145, 620312.7468592221 4400524.107331162, 620259.3488608911 4400521.782908162, 620142.0101495109 4400516.681512379)"
Nb Lane,residential,False,338.161,,40.2,,30.3,"LINESTRING (620142.0101495109 4400516.681512379, 620259.3488608911 4400521.782908162, 620312.7468592221 4400524.107331162, 620395.1937544791 4400529.396720145, 620480.4586542603 4400524.406474726)"
Scandia Way,residential,False,161.723,,40.2,,14.5,"LINESTRING (620642.6289865369 4400561.580392865, 620602.6392366221 4400560.063822423, 620542.0929285852 4400558.901828415, 620480.5832735033 4400559.601410395)"
Windtune Place,residential,False,74.525,,40.2,,6.7,"LINESTRING (617127.8293498219 4402899.897559446, 617128.1153918331 4402974.294731961)"
McClain Lane,residential,False,311.21500000000003,,40.2,,27.9,"LINESTRING (618298.242280198 4402236.864195107, 618298.5924474839 4402138.030301001, 618249.2171198316 4402135.059857314, 618250.9516421289 4401972.489754664)"
Acorn Court,residential,False,115.291,,40.2,,10.3,"LINESTRING (617420.3894297627 4402671.178277075, 617406.4421051639 4402659.385655681, 617401.6779039113 4402648.233184243, 617405.8437630561 4402635.785265212, 617418.1959263731 4402623.618077843, 617426.3225552555 4402612.685128175, 617434.8836951068 4402597.995342813, 617438.5242129792 4402574.537555844)"
Rose Lane,residential,False,237.43200000000002,,40.2,,21.3,"LINESTRING (616417.5425503682 4401941.009878082, 616428.4607150835 4401932.960301016, 616451.2141397907 4401918.540364405, 616462.0784601892 4401914.04255727, 616471.7131796975 4401911.524403871, 616488.4444782523 4401910.002138793, 616500.1601245974 4401911.512224626, 616513.3806246726 4401915.487553746, 616523.2518192611 4401919.967123824, 616532.6626571442 4401926.549037271, 616548.9646523017 4401942.005981392, 616579.542550692 4401976.552756649, 616584.2806247524 4401980.510347041, 616589.5545950596 4401983.032863016, 616596.8928949048 4401985.031669173, 616619.4271867361 4401985.041106212)"
Redbud Drive,residential,False,319.5020000000001,,40.2,,28.6,"LINESTRING (616417.5425503682 4401941.009878082, 616443.8544947233 4401980.043055945, 616460.6031251961 4401999.947267602, 616473.0856857371 4402013.014721004, 616479.9282693974 4402019.446568012, 616486.8396517938 4402026.989635751, 616492.7868311775 4402035.961290552, 616499.8641608938 4402049.501807224, 616504.4171242884 4402060.006539467, 616515.7282945572 4402082.492725356, 616525.6354157843 4402101.516079106, 616530.1481666657 4402109.022760292, 616558.7346713654 4402150.533308436, 616563.2709681616 4402156.486131378, 616570.2762337595 4402163.475624793, 616579.4449221136 4402169.054778112, 616587.189418701 4402172.502976036, 616595.7267803766 4402174.520010283, 616606.5938368383 4402175.462292979, 616615.7611813311 4402175.490618154)"
Redbud Drive,residential,False,111.061,,40.2,,9.9,"LINESTRING (616417.5425503682 4401941.009878082, 616397.3406316845 4401911.505928901, 616374.5806243017 4401875.524261061, 616360.824674727 4401855.998695384, 616354.9258287263 4401849.470260062)"
Rose Lane,residential,False,237.432,,40.2,,21.3,"LINESTRING (616619.4271867361 4401985.041106212, 616596.8928949048 4401985.031669173, 616589.5545950596 4401983.032863016, 616584.2806247524 4401980.510347041, 616579.542550692 4401976.552756649, 616548.9646523017 4401942.005981392, 616532.6626571442 4401926.549037271, 616523.2518192611 4401919.967123824, 616513.3806246726 4401915.487553746, 616500.1601245974 4401911.512224626, 616488.4444782523 4401910.002138793, 616471.7131796975 4401911.524403871, 616462.0784601892 4401914.04255727, 616451.2141397907 4401918.540364405, 616428.4607150835 4401932.960301016, 616417.5425503682 4401941.009878082)"
Crestmoor Drive,residential,False,190.822,,40.2,,17.1,"LINESTRING (616619.4271867361 4401985.041106212, 616619.0639141431 4401992.029656834, 616619.0408470891 4402010.458132164, 616618.2852437535 4402031.983950214, 616615.7611813311 4402175.490618154)"
Crestmoor Drive,residential,False,98.11999999999999,,40.2,,8.8,"LINESTRING (616619.4271867361 4401985.041106212, 616620.1522461267 4401942.976677458, 616621.8501454075 4401921.46518504, 616624.2140434256 4401912.508738746, 616627.4679423212 4401907.007348987, 616634.5382786884 4401898.455498953, 616640.6895640161 4401893.997312794)"
Tranquil Drive,residential,False,332.209,,40.2,,29.8,"LINESTRING (616640.6895640161 4401893.997312794, 616629.0539689605 4401875.946695209, 616619.7241213995 4401864.037078423, 616614.409959637 4401858.516475134, 616596.5039010703 4401841.480782068, 616575.824465557 4401826.51231868, 616552.4438313687 4401814.50033926, 616544.7778717133 4401811.497453084, 616528.4951977266 4401806.032349668, 616519.1864260373 4401804.003692506, 616495.5902160943 4401800.536921614, 616475.8907491675 4401800.015816765, 616469.2861579956 4401800.470643835, 616448.8542095273 4401803.046962829, 616435.3577273763 4401805.950613025, 616420.2083713285 4401810.494460278, 616395.7146813534 4401821.002505264, 616391.9067292634 4401823.498127388, 616381.7124898097 4401829.005352085, 616366.5512450985 4401839.988099994, 616354.9258287263 4401849.470260062)"
Crestmoor Drive,residential,False,98.12,,40.2,,8.8,"LINESTRING (616640.6895640161 4401893.997312794, 616634.5382786884 4401898.455498953, 616627.4679423212 4401907.007348987, 616624.2140434256 4401912.508738746, 616621.8501454075 4401921.46518504, 616620.1522461267 4401942.976677458, 616619.4271867361 4401985.041106212)"
Crestmoor Drive,residential,False,88.697,,40.2,,7.9,"LINESTRING (616640.6895640161 4401893.997312794, 616645.6111936774 4401891.518743167, 616654.6463649136 4401888.991701243, 616668.371099505 4401887.979198708, 616715.9245147225 4401888.03633644, 616728.5993482389 4401888.451191876)"
Gregory Lane,residential,False,87.178,,40.2,,7.8,"LINESTRING (618755.904576125 4404227.52302495, 618757.7662578472 4404140.513297681)"
Waggoner Road,residential,False,215.313,,40.2,,19.3,"LINESTRING (618973.4959243701 4404143.52477879, 618969.9916162232 4404143.026326946, 618949.7756557954 4404143.045718894, 618941.3899255877 4404142.471549666, 618892.4078840237 4404141.48979816, 618838.3559398002 4404141.539961743, 618757.7662578472 4404140.513297681)"
Harvey Road,residential,False,156.238,,40.2,,14.0,"LINESTRING (619838.0740925189 4403795.178236611, 619837.3493602052 4403909.516592173, 619837.2983399337 4403951.14796584)"
Harvey Road,residential,False,93.68099999999998,,40.2,,8.4,"LINESTRING (619838.0740925189 4403795.178236611, 619839.0860021218 4403770.991888084, 619838.8284255239 4403765.547926945, 619839.2913606373 4403719.482239606, 619838.4555239587 4403701.706123631)"
Anderson Place,residential,False,67.543,,40.2,,6.0,"LINESTRING (619838.0740925189 4403795.178236611, 619776.2562364847 4403794.256776616, 619770.92334359 4403791.808770654)"
Lucky Lady Lane,residential,False,159.775,,40.2,,14.3,"LINESTRING (619839.5551095533 4403612.708214118, 619999.6490156963 4403616.466306114)"
Harvey Road,residential,False,89.233,,40.2,,8.0,"LINESTRING (619839.5551095533 4403612.708214118, 619837.624014952 4403661.72626079, 619837.0889018601 4403674.041015546, 619838.4555239587 4403701.706123631)"
Harvey Road,residential,False,162.214,,40.2,,14.5,"LINESTRING (619839.5551095533 4403612.708214118, 619841.0272427213 4403575.517630141, 619840.8327498982 4403571.517904501, 619842.1516787008 4403536.45649434, 619844.2954002396 4403470.544680796, 619844.6371926341 4403450.866346123)"
Homestead Place,residential,False,88.314,,40.2,,7.9,"LINESTRING (621615.0834152064 4401712.445795788, 621642.1206936983 4401628.499390201)"
Diduca Court,residential,False,110.959,,40.2,,9.9,"LINESTRING (616587.8326393669 4398383.290908677, 616566.8527131864 4398274.509539629)"
Wayland Road,residential,False,588.1000000000001,,40.2,,52.7,"LINESTRING (616200.1001917528 4398502.97480733, 616229.0052016696 4398524.505226844, 616237.945018899 4398528.526079536, 616247.5317686703 4398529.448280668, 616257.2243771255 4398529.039901703, 616267.0194891045 4398527.522924481, 616276.2214193036 4398525.552914826, 616284.3260446785 4398522.456141044, 616290.9787997452 4398519.004344849, 616299.5640416766 4398512.473360559, 616302.9450412205 4398509.971181625, 616305.211927111 4398507.452133865, 616308.2013996039 4398502.501671591, 616310.8934500181 4398494.549268466, 616321.332386739 4398450.52289338, 616324.772274943 4398438.474219694, 616332.6334402411 4398417.500194076, 616337.3202295883 4398408.023783372, 616342.6859250233 4398399.001723213, 616348.7137159872 4398391.543922573, 616360.9121542827 4398378.517774465, 616365.8896865295 4398372.4872872, 616370.1816039756 4398366.446415832, 616373.1930294842 4398360.053097947, 616374.5004900753 4398352.967867614, 616374.2636164535 4398345.97025624, 616367.3470954046 4398321.55291767, 616365.5910916317 4398312.978066375, 616363.3629434394 4398295.958830782, 616362.0388540894 4398281.506664672, 616362.5665726193 4398274.964702284, 616364.4571473171 4398268.998466519, 616367.6971296852 4398264.495884236, 616372.1302458107 4398260.455443642, 616377.4741614322 4398258.538112524, 616383.7473710817 4398257.52299469, 616390.5196711165 4398257.51459019, 616398.0414435707 4398258.960759416, 616451.685207776 4398271.541539851, 616473.3060227304 4398275.976947118, 616510.7163617568 4398284.9815289, 616519.1942989122 4398285.554191254, 616535.333545513 4398284.022763606, 616543.3359915396 4398282.034863763, 616558.9359562923 4398276.498715741, 616566.8527131864 4398274.509539629)"
